x,y
0.90090084,0.78388655
0.9109109,0.7900625
0.9209209,0.7961592
0.9309309,0.8021761
0.9409409,0.8081127
0.9509509,0.81396824
0.9609609,0.8197423
0.9709709,0.8254342
0.98098093,0.83104336
0.99099094,0.8365693
1.001001,0.8420114
1.011011,0.84736913
1.021021,0.85264194
1.031031,0.85782933
1.041041,0.8629307
1.051051,0.86794573
1.061061,0.8728737
1.071071,0.8777142
1.081081,0.8824668
1.091091,0.887131
1.101101,0.8917062
1.111111,0.8961922
1.121121,0.9005883
1.131131,0.9048942
1.141141,0.9091094
1.1511511,0.9132335
1.1611611,0.91726613
1.1711711,0.9212069
1.1811812,0.9250553
1.1911912,0.928811
1.2012012,0.93247366
1.2112112,0.9360429
1.2212212,0.93951833
1.2312312,0.9428996
1.2412412,0.9461864
1.2512512,0.94937843
1.2612612,0.9524753
1.2712712,0.95547676
1.2812812,0.9583824
1.2912912,0.9611921
1.3013012,0.96390545
1.3113112,0.9665222
1.3213212,0.9690422
1.3313313,0.971465
1.3413413,0.97379047
1.3513513,0.9760184
1.3613613,0.9781485
1.3713713,0.9801806
1.3813813,0.98211455
1.3913914,0.9839501
1.4014014,0.98568696
1.4114114,0.9873251
1.4214214,0.9888643
1.4314314,0.9903044
1.4414414,0.9916453
1.4514514,0.99288684
1.4614614,0.99402887
1.4714714,0.99507135
1.4814814,0.99601406
1.4914914,0.996857
1.5015014,0.9976001
1.5115114,0.99824315
1.5215214,0.9987862
1.5315315,0.99922925
1.5415415,0.9995721
1.5515515,0.9998148
1.5615615,0.9999574
1.5715715,0.9999997
1.5815815,0.9999418
1.5915915,0.9997838
1.6016016,0.99952555
1.6116116,0.99916714
1.6216216,0.99870867
1.6316316,0.9981501
1.6416416,0.99749154
1.6516516,0.99673295
1.6616616,0.9958746
1.6716716,0.9949164
1.6816816,0.9938585
1.6916916,0.99270105
1.7017016,0.9914441
1.7117116,0.99008787
1.7217216,0.9886324
1.7317317,0.98707783
1.7417417,0.9854244
1.7517517,0.9836722
1.7617617,0.9818215
1.7717717,0.97987235
1.7817817,0.97782505
1.7917917,0.97567976
1.8018017,0.9734367
1.8118117,0.9710961
1.8218218,0.9686582
1.8318318,0.9661233
1.8418418,0.9634915
1.8518518,0.9607632
1.8618618,0.9579387
1.8718718,0.9550181
1.8818818,0.95200187
1.8918918,0.94889027
1.9019018,0.94568354
1.9119118,0.9423821
1.9219218,0.9389862
1.9319319,0.9354962
1.9419419,0.9319125
1.9519519,0.9282354
1.9619619,0.9244653
1.9719719,0.92060256
1.9819819,0.9166476
1.9919919,0.9126008
2.002002,0.9126008
2.012012,0.7598049
2.022022,0.5844413
2.032032,0.3935125
2.042042,0.19464523
2.052052,-0.0042202324
2.062062,-0.19513243
2.072072,-0.37046903
2.082082,-0.5232261
2.092092,-0.6473035
2.102102,-0.7377403
2.112112,-0.7909264
2.122122,-0.8047374
2.132132,-0.7786206
2.142142,-0.71362025
2.152152,-0.6123328
2.162162,-0.47880435
2.172172,-0.3183654
2.182182,-0.137431
2.192192,0.05677405
2.202202,0.25649205
2.212212,0.45374873
2.222222,0.640657
2.232232,0.80975443
2.242242,0.9542862
2.252252,1.0684807
2.262262,1.1477722
2.272272,1.1889956
2.282282,1.1905041
2.292292,1.1522365
2.3023021,1.0757228
2.3123121,0.9640192
2.3223221,0.8215877
2.3323321,0.6541145
2.3423421,0.46829584
2.3523524,0.27154768
2.3623624,0.071732976
2.3723724,-0.12316251
2.3823824,-0.30535734
2.3923924,-0.46757346
2.4024024,-0.6033334
2.4124124,-0.7072089
2.4224224,-0.7750533
2.4324324,-0.80415666
2.4424424,-0.7933557
2.4524524,-0.7430824
2.4624624,-0.655345
2.4724724,-0.53364843
2.4824824,-0.38285077
2.4924924,-0.20898148
2.5025024,-0.018983409
2.5125124,0.17955764
2.5225224,0.37870318
2.5325325,0.5705019
2.5425425,0.74729216
2.5525525,0.9020146
2.5625625,1.0284829
2.5725725,1.1216482
2.5825825,1.177789
2.5925925,1.1946626
2.6026025,1.1715944
2.6126125,1.1095064
2.6226225,1.010879
2.6326325,0.87964904
2.6426425,0.7210637
2.6526525,0.5414555
2.6626625,0.34799922
2.6726725,0.14841878
2.6826825,-0.04930578
2.6926925,-0.23727995
2.7027025,-0.40799487
2.7127125,-0.55463374
2.7227225,-0.6713333
2.7327325,-0.75343496
2.7427425,-0.79765904
2.7527525,-0.8022387
2.7627625,-0.76699084
2.7727726,-0.6933239
2.7827828,-0.5841758
2.7927928,-0.44391495
2.8028028,-0.27814057
2.8128128,-0.093474776
2.8228228,0.102709614
2.8328328,0.30256835
2.8428428,0.49812153
2.8528528,0.6815576
2.8628628,0.84555185
2.8728728,0.9835473
2.8828828,1.0900347
2.8928928,1.1607604
2.9029028,1.1928995
2.9129128,1.1851668
2.9229228,1.1378725
2.9329329,1.0529053
2.9429429,0.9336571
2.9529529,0.78489584
2.9629629,0.61256194
2.9729729,0.42353952
2.9829829,0.22537541
2.9929929,0.025993004
3.003003,-0.1666469
3.013013,-0.34485227
3.023023,-0.5014978
3.033033,-0.6303296
3.043043,-0.7262015
3.053053,-0.78528446
3.063063,-0.8052161
3.073073,-0.78520167
3.083083,-0.7260408
3.093093,-0.63009447
3.103103,-0.50119907
3.113113,-0.3445019
3.123123,-0.16626245
3.133133,0.026403159
3.143143,0.22579134
3.153153,0.4239409
3.163163,0.6129365
3.173173,0.7852317
3.183183,0.93393743
3.193193,1.0531169
3.2032032,1.1380119
3.2132132,1.1852243
3.2232232,1.1928737
3.2332332,1.1606517
3.2432432,1.0898492
3.2532532,0.98328906
3.2632632,0.8452301
3.2732732,0.68119407
3.2832832,0.49772137
3.2932932,0.30215466
3.3033032,0.10229148
3.3133132,-0.09387684
3.3233232,-0.27850717
3.3333333,-0.444238
3.3433433,-0.5844415
3.3533533,-0.69351333
3.3633633,-0.7671047
3.3733733,-0.8022704
3.3833833,-0.7976084
3.3933933,-0.7533027
3.4034033,-0.67112714
3.4134133,-0.5543581
3.4234233,-0.4076628
3.4334333,-0.23690808
3.4434433,-0.04890223
3.4534533,0.14883065
3.4634633,0.34840664
3.4734733,0.5418458
3.4834833,0.7214142
3.4934933,0.8799522
3.5035033,1.0111194
3.5135133,1.109673
3.5235233,1.1716833
3.5335333,1.194669
3.5435433,1.1777132
3.5535533,1.1214919
3.5635633,1.0282552
3.5735734,0.9017204
3.5835834,0.74694526
3.5935934,0.57011974
3.6036034,0.37829417
3.6136134,0.17913777
3.6236234,-0.019386157
3.6336336,-0.20936212
3.6436436,-0.3831935
3.6536536,-0.5339361
3.6636636,-0.65556407
3.6736736,-0.743228
3.6836836,-0.7934207
3.6936936,-0.8041374
3.7037036,-0.77495086
3.7137136,-0.7070291
3.7237236,-0.60308033
3.7337337,-0.4672588
3.7437437,-0.30499694
3.7537537,-0.12276435
3.7637637,0.07215351
3.7737737,0.27196252
3.7837837,0.46869606
3.7937937,0.6544807
3.8038037,0.8219089
3.8138137,0.964285
3.8238237,1.075918
3.8338337,1.1523565
3.8438437,1.1905425
3.8538537,1.1889511
3.8638637,1.147646
3.8738737,1.0682802
3.8838837,0.95401794
3.8938937,0.80942625
3.9039037,0.6402879
3.9139137,0.4533468
3.9239237,0.25607672
3.9339337,0.056365713
3.9439437,-0.13782346
3.9539537,-0.3187192
3.9639637,-0.479109
3.9739738,-0.61257845
3.9839838,-0.71379256
3.9939938,-0.77871585
4.004004,-0.77871585
4.014014,-0.68627965
4.024024,-0.59616876
4.034034,-0.5091939
4.044044,-0.42613393
4.054054,-0.34773582
4.064064,-0.27469254
4.074074,-0.20766985
4.084084,-0.14725739
4.094094,-0.094005704
4.104104,-0.048384964
4.114114,-0.0108059645
4.124124,0.018394768
4.134134,0.038955033
4.144144,0.050692618
4.154154,0.053500593
4.164164,0.0473547
4.174174,0.03230959
4.184184,0.008500159
4.194194,-0.023859084
4.204204,-0.06448263
4.214214,-0.113000154
4.224224,-0.16898263
4.234234,-0.23192674
4.244244,-0.30126894
4.254254,-0.37638503
4.264264,-0.45661163
4.2742743,-0.54122096
4.284284,-0.6294584
4.2942944,-0.7205338
4.304304,-0.8136276
4.3143144,-0.9079175
4.324324,-1.0025439
4.3343344,-1.0966709
4.344344,-1.1894516
4.3543544,-1.280055
4.364364,-1.3676665
4.3743744,-1.4515116
4.384384,-1.5308261
4.3943944,-1.6049124
4.404404,-1.6730951
4.4144144,-1.7347722
4.424424,-1.7893884
4.4344344,-1.8364546
4.444444,-1.8755481
4.4544544,-1.9063227
4.464464,-1.928498
4.4744744,-1.9418786
4.484484,-1.9463435
4.4944944,-1.9418529
4.504504,-1.9284477
4.5145144,-1.9062457
4.524524,-1.8754492
4.5345345,-1.8363311
4.544544,-1.7892425
4.5545545,-1.7346054
4.564564,-1.6729115
4.5745745,-1.6047056
4.584584,-1.5306093
4.5945945,-1.4512744
4.6046042,-1.3674241
4.6146145,-1.2797995
4.6246243,-1.1891886
4.6346345,-1.0964029
4.6446443,-1.0022771
4.6546545,-0.90764284
4.6646643,-0.8133627
4.6746745,-0.72026974
4.6846843,-0.62920135
4.6946945,-0.5409732
4.7047048,-0.456372
4.7147145,-0.37616545
4.724725,-0.30106187
4.7347345,-0.23173714
4.744745,-0.1688121
4.7547545,-0.112852514
4.764765,-0.06435305
4.7747746,-0.023755968
4.784785,0.008580625
4.7947946,0.032365263
4.804805,0.047385037
4.8148146,0.0535053
4.824825,0.05067146
4.8348346,0.038909316
4.844845,0.018323362
4.8548546,-0.010901749
4.864865,-0.048504293
4.8748746,-0.09414554
4.884885,-0.14742267
4.8948946,-0.20785004
4.904905,-0.2748962
4.9149146,-0.34794992
4.924925,-0.42636544
4.9349346,-0.5094377
4.944945,-0.5964227
4.9549546,-0.68653774
4.964965,-0.7789869
4.9749746,-0.87292725
4.984985,-0.9675289
4.9949946,-1.0619408
5.0050054,-1.1553212
5.015015,-1.2468263
5.0250254,-1.3356404
5.035035,-1.4209647
5.0450454,-1.5020453
5.055055,-1.5781429
5.0650654,-1.6485856
5.075075,-1.7127391
5.0850854,-1.7700292
5.095095,-1.8199408
5.1051054,-1.8620327
5.115115,-1.8959208
5.1251254,-1.9213073
5.135135,-1.9379606
5.1451454,-1.9457345
5.155155,-1.9445581
5.1651654,-1.9344422
5.175175,-1.9154781
5.1851854,-1.8878331
5.195195,-1.851759
5.2052054,-1.807575
5.215215,-1.7556782
5.2252254,-1.6965334
5.235235,-1.6306729
5.2452455,-1.5586784
5.255255,-1.4812059
5.2652655,-1.3989406
5.275275,-1.3126218
5.2852855,-1.2230229
5.2952952,-1.13095
5.3053055,-1.0372162
5.3153157,-0.94267243
5.3253255,-0.84816146
5.3353357,-0.75452983
5.3453455,-0.6626197
5.3553557,-0.57324314
5.3653655,-0.48721495
5.3753757,-0.405295
5.3853855,-0.3282205
5.3953958,-0.25668162
5.4054055,-0.19132161
5.415416,-0.13271827
5.4254255,-0.08140582
5.435436,-0.037835598
5.4454455,-0.002404809
5.455456,0.024574101
5.4654655,0.042857826
5.475476,0.05228269
5.4854856,0.052764356
5.495496,0.044298172
5.5055056,0.026961267
5.515516,0.0009072423
5.5255256,-0.033629954
5.535536,-0.07634103
5.5455456,-0.1268413
5.555556,-0.18468505
5.5655656,-0.249345
5.575576,-0.32024944
5.5855856,-0.39676094
5.595596,-0.47819427
5.6056056,-0.56381667
5.615616,-0.6528717
5.6256256,-0.74454784
5.635636,-0.83803856
5.6456456,-0.93249166
5.655656,-1.0270727
5.6656656,-1.1209307
5.675676,-1.2132251
5.6856856,-1.3031259
5.695696,-1.3898386
5.7057056,-1.4725727
5.715716,-1.5505975
5.7257257,-1.6232109
5.735736,-1.6897626
5.745746,-1.7496588
5.755756,-1.8023562
5.765766,-1.8473899
5.775776,-1.8843541
5.785786,-1.912918
5.795796,-1.9328249
5.805806,-1.9438986
5.815816,-1.946038
5.825826,-1.9392247
5.835836,-1.9235198
5.845846,-1.8990636
5.855856,-1.8660767
5.865866,-1.8248501
5.875876,-1.7757596
5.885886,-1.7192392
5.895896,-1.6557972
5.905906,-1.5860018
5.915916,-1.5104808
5.925926,-1.4299014
5.935936,-1.3449981
5.945946,-1.2565176
5.955956,-1.1652666
5.965966,-1.0720513
5.975976,-0.9777103
5.985986,-0.8830884
5.995996,-0.7890367
6.0060062,-0.889058
6.016016,-0.8970065
6.0260262,-0.9069188
6.036036,-0.91877425
6.0460463,-0.93255
6.056056,-0.94821656
6.0660663,-0.9657453
6.076076,-0.98509884
6.0860863,-1.0062401
6.096096,-1.0291251
6.1061063,-1.0537097
6.116116,-1.0799415
6.1261263,-1.1077724
6.136136,-1.137143
6.1461463,-1.1679974
6.1561565,-1.2002721
6.1661663,-1.233901
6.1761765,-1.2688184
6.1861863,-1.304954
6.1961966,-1.3422375
6.2062063,-1.3805903
6.2162166,-1.4199394
6.2262263,-1.4602005
6.2362366,-1.5013002
6.2462463,-1.5431505
6.2562566,-1.5856714
6.2662663,-1.628774
6.2762766,-1.6723756
6.2862864,-1.7163832
6.2962966,-1.7607162
6.3063064,-1.8052801
6.3163166,-1.8499894
6.3263264,-1.8947507
6.3363366,-1.939478
6.3463464,-1.9840763
6.3563566,-2.0284636
6.3663664,-2.072545
6.3763766,-2.1162367
6.3863864,-2.1594467
6.3963966,-2.2020924
6.4064064,-2.244083
6.4164166,-2.2853415
6.4264264,-2.3257797
6.4364367,-2.3653202
6.4464464,-2.4038804
6.4564567,-2.4413862
6.4664664,-2.477758
6.4764767,-2.512929
6.4864864,-2.546824
6.4964967,-2.579378
6.5065064,-2.6105232
6.5165167,-2.6401997
6.5265265,-2.6683443
6.5365367,-2.6949053
6.5465465,-2.7198265
6.5565567,-2.7430596
6.5665665,-2.7645562
6.5765767,-2.784275
6.586587,-2.8021748
6.5965967,-2.8182209
6.606607,-2.8323815
6.6166167,-2.844627
6.626627,-2.8549337
6.6366367,-2.8632808
6.646647,-2.869651
6.6566567,-2.8740325
6.666667,-2.876416
6.6766768,-2.8767967
6.686687,-2.875174
6.6966968,-2.871551
6.706707,-2.8659353
6.716717,-2.8583376
6.726727,-2.8487732
6.736737,-2.8372622
6.746747,-2.8238258
6.756757,-2.8084936
6.766767,-2.7912936
6.776777,-2.772262
6.786787,-2.7514358
6.796797,-2.7288578
6.806807,-2.704572
6.816817,-2.6786299
6.826827,-2.651079
6.836837,-2.6219783
6.846847,-2.5913832
6.856857,-2.559358
6.866867,-2.5259638
6.876877,-2.4912722
6.886887,-2.4553463
6.896897,-2.4182632
6.906907,-2.3800936
6.916917,-2.3409176
6.926927,-2.3008099
6.936937,-2.2598565
6.946947,-2.218132
6.956957,-2.1757257
6.966967,-2.1327188
6.976977,-2.0892012
6.986987,-2.0452564
6.996997,-2.0009778
7.007007,-1.956447
7.0170174,-1.9117566
7.027027,-1.8669984
7.0370374,-1.8222581
7.047047,-1.7776291
7.0570574,-1.7331991
7.067067,-1.689057
7.0770774,-1.6452893
7.087087,-1.6019876
7.0970974,-1.5592349
7.107107,-1.5171204
7.1171174,-1.4757267
7.127127,-1.4351369
7.1371374,-1.3954306
7.147147,-1.3566905
7.1571574,-1.3189912
7.167167,-1.2824113
7.1771774,-1.2470226
7.187187,-1.2128959
7.1971974,-1.1800969
7.207207,-1.1486993
7.2172174,-1.1187556
7.227227,-1.0903335
7.2372375,-1.0634874
7.247247,-1.0382711
7.2572575,-1.0147331
7.267267,-0.9929263
7.2772775,-0.9728871
7.287287,-0.954661
7.2972975,-0.9382827
7.3073072,-0.92378503
7.3173175,-0.911196
7.3273273,-0.9005438
7.3373375,-0.89184624
7.3473473,-0.88512313
7.3573575,-0.8803871
7.3673673,-0.87764776
7.3773775,-0.8769105
7.3873873,-0.8781768
7.3973975,-0.8814445
7.4074073,-0.88670653
7.4174175,-0.8939525
7.4274273,-0.9031679
7.4374375,-0.91433424
7.447448,-0.9274304
7.4574575,-0.9424279
7.467468,-0.95929766
7.4774776,-0.97800595
7.487488,-0.9985171
7.4974976,-1.0207845
7.507508,-1.0447712
7.5175176,-1.0704231
7.527528,-1.0976908
7.5375376,-1.1265199
7.547548,-1.1568551
7.5575576,-1.1886275
7.567568,-1.2217846
7.5775776,-1.2562515
7.587588,-1.2919619
7.5975976,-1.3288443
7.607608,-1.366828
7.6176176,-1.4058272
7.627628,-1.4457768
7.6376376,-1.4865869
7.647648,-1.5281792
7.6576576,-1.57047
7.667668,-1.6133784
7.6776776,-1.6568075
7.687688,-1.700685
7.6976976,-1.7449119
7.707708,-1.7894032
7.7177176,-1.8340697
7.727728,-1.8788259
7.7377377,-1.9235706
7.747748,-1.9682294
7.7577577,-2.0127013
7.767768,-2.0569012
7.7777777,-2.1007404
7.787788,-2.1441348
7.7977977,-2.1869864
7.807808,-2.229224
7.8178177,-2.2707517
7.827828,-2.3114905
7.8378377,-2.3513587
7.847848,-2.3902793
7.8578577,-2.428165
7.867868,-2.4649522
7.877878,-2.5005581
7.887888,-2.5349145
7.897898,-2.567955
7.907908,-2.5996056
7.917918,-2.6298134
7.927928,-2.65851
7.937938,-2.6856403
7.947948,-2.7111506
7.957958,-2.734991
7.967968,-2.7571082
7.977978,-2.7774656
7.987988,-2.7960167
7.997998,-2.8127263
8.008008,-2.8033638
8.018018,-2.810289
8.0280285,-2.8167899
8.038038,-2.8228621
8.048048,-2.828504
8.058058,-2.833713
8.0680685,-2.838487
8.078078,-2.8428226
8.088088,-2.8467188
8.098098,-2.8501735
8.1081085,-2.8531861
8.118118,-2.8557541
8.128128,-2.8578768
8.138138,-2.859553
8.148149,-2.8607824
8.158158,-2.8615642
8.168168,-2.8618982
8.178178,-2.861784
8.188189,-2.8612216
8.198198,-2.8602114
8.208208,-2.8587542
8.218218,-2.8568501
8.228229,-2.8545
8.238238,-2.8517053
8.248248,-2.8484674
8.258258,-2.8447871
8.268269,-2.840666
8.278278,-2.8361068
8.288288,-2.8311114
8.298299,-2.825681
8.308309,-2.8198192
8.318318,-2.8135283
8.328328,-2.8068104
8.338339,-2.799669
8.348349,-2.792108
8.358358,-2.7841306
8.368368,-2.7757397
8.378379,-2.7669377
8.388389,-2.7577317
8.398398,-2.7481244
8.408408,-2.73812
8.418419,-2.7277222
8.428429,-2.7169373
8.438438,-2.705768
8.448448,-2.694222
8.458459,-2.682302
8.468469,-2.670015
8.478478,-2.6573663
8.488488,-2.64436
8.498499,-2.631003
8.508509,-2.6173027
8.518518,-2.6032639
8.528528,-2.5888927
8.538539,-2.5741944
8.548549,-2.5591772
8.558558,-2.543849
8.568568,-2.528215
8.578579,-2.512281
8.588589,-2.496057
8.5985985,-2.4795475
8.608608,-2.4627628
8.618619,-2.445707
8.628629,-2.4283915
8.6386385,-2.4108222
8.648648,-2.3930068
8.658659,-2.3749502
8.668669,-2.3566668
8.6786785,-2.338162
8.688688,-2.3194437
8.698699,-2.3005185
8.708709,-2.281397
8.718719,-2.2620893
8.728729,-2.2426002
8.738739,-2.2229426
8.748749,-2.203123
8.758759,-2.1831508
8.768769,-2.1630309
8.778779,-2.1427796
8.788789,-2.1224024
8.798799,-2.1019087
8.808809,-2.0813055
8.818819,-2.060604
8.828829,-2.0398154
8.838839,-2.018947
8.848849,-1.9980063
8.858859,-1.9770066
8.868869,-1.9559534
8.878879,-1.93486
8.888889,-1.9137319
8.898899,-1.8925825
8.908909,-1.8714194
8.918919,-1.8502522
8.928929,-1.8290862
8.938939,-1.8079388
8.948949,-1.7868155
8.958959,-1.765726
8.968969,-1.7446775
8.978979,-1.7236817
8.988989,-1.7027497
8.998999,-1.681889
9.009009,-1.6611071
9.019019,-1.6404171
9.029029,-1.6198262
9.039039,-1.5993421
9.049049,-1.5789754
9.059059,-1.5587376
9.069069,-1.5386355
9.079079,-1.5186783
9.089089,-1.4988713
9.099099,-1.4792305
9.109109,-1.4597613
9.119119,-1.4404721
9.129129,-1.4213701
9.139139,-1.4024673
9.149149,-1.3837687
9.15916,-1.3652842
9.169169,-1.347024
9.179179,-1.3289945
9.189189,-1.3112037
9.1992,-1.2936566
9.209209,-1.2763673
9.219219,-1.2593403
9.229229,-1.2425833
9.23924,-1.2261024
9.249249,-1.2099063
9.259259,-1.1940038
9.269269,-1.1784008
9.27928,-1.1631024
9.289289,-1.1481186
9.299299,-1.1334547
9.309309,-1.1191158
9.31932,-1.1051099
9.3293295,-1.0914443
9.339339,-1.0781238
9.349349,-1.0651546
9.35936,-1.0525402
9.3693695,-1.0402906
9.379379,-1.0284092
9.389389,-1.0169014
9.3994,-1.005771
9.4094095,-0.9950254
9.419419,-0.9846672
9.429429,-0.974703
9.43944,-0.9651355
9.44945,-0.9559707
9.459459,-0.94721186
9.469469,-0.938862
9.47948,-0.9309259
9.48949,-0.9234076
9.499499,-0.9163099
9.509509,-0.9096358
9.51952,-0.90338784
9.52953,-0.8975694
9.539539,-0.89218366
9.549549,-0.88723236
9.55956,-0.88271743
9.56957,-0.8786416
9.579579,-0.8750061
9.58959,-0.8718128
9.5996,-0.8690635
9.60961,-0.866759
9.619619,-0.8649004
9.62963,-0.8634884
9.63964,-0.8625238
9.64965,-0.86200714
9.659659,-0.8619385
9.66967,-0.8623179
9.67968,-0.86314523
9.68969,-0.8644202
9.699699,-0.8661419
9.70971,-0.8683101
9.71972,-0.8709233
9.72973,-0.87398046
9.739739,-0.87748027
9.74975,-0.8814219
9.75976,-0.88580227
9.76977,-0.89061993
9.779779,-0.8958728
9.78979,-0.901559
9.7998,-0.9076756
9.80981,-0.91421926
9.819819,-0.9211875
9.82983,-0.9285779
9.83984,-0.93638587
9.84985,-0.94460857
9.859859,-0.953243
9.86987,-0.9622847
9.87988,-0.9717286
9.88989,-0.98157144
9.8998995,-0.99180865
9.90991,-1.0024377
9.91992,-1.01345
9.92993,-1.0248425
9.9399395,-1.0366099
9.94995,-1.0487483
9.95996,-1.061251
9.96997,-1.0741115
9.9799795,-1.0873249
9.98999,-1.1008866
10.0,-1.114788
