x,y
0.90090084,0.78388655
0.9109109,0.7900625
0.9209209,0.7961592
0.9309309,0.8021761
0.9409409,0.8081127
0.9509509,0.81396824
0.9609609,0.8197423
0.9709709,0.8254342
0.98098093,0.83104336
0.99099094,0.8365693
1.001001,0.8420114
1.011011,0.84736913
1.021021,0.85264194
1.031031,0.85782933
1.041041,0.8629307
1.051051,0.86794573
1.061061,0.8728737
1.071071,0.8777142
1.081081,0.8824668
1.091091,0.887131
1.101101,0.8917062
1.111111,0.8961922
1.121121,0.9005883
1.131131,0.9048942
1.141141,0.9091094
1.1511511,0.9132335
1.1611611,0.91726613
1.1711711,0.9212069
1.1811812,0.9250553
1.1911912,0.928811
1.2012012,0.93247366
1.2112112,0.9360429
1.2212212,0.93951833
1.2312312,0.9428996
1.2412412,0.9461864
1.2512512,0.94937843
1.2612612,0.9524753
1.2712712,0.95547676
1.2812812,0.9583824
1.2912912,0.9611921
1.3013012,0.96390545
1.3113112,0.9665222
1.3213212,0.9690422
1.3313313,0.971465
1.3413413,0.97379047
1.3513513,0.9760184
1.3613613,0.9781485
1.3713713,0.9801806
1.3813813,0.98211455
1.3913914,0.9839501
1.4014014,0.98568696
1.4114114,0.9873251
1.4214214,0.9888643
1.4314314,0.9903044
1.4414414,0.9916453
1.4514514,0.99288684
1.4614614,0.99402887
1.4714714,0.99507135
1.4814814,0.99601406
1.4914914,0.996857
1.5015014,0.9976001
1.5115114,0.99824315
1.5215214,0.9987862
1.5315315,0.99922925
1.5415415,0.9995721
1.5515515,0.9998148
1.5615615,0.9999574
1.5715715,0.9999997
1.5815815,0.9999418
1.5915915,0.9997838
1.6016016,0.99952555
1.6116116,0.99916714
1.6216216,0.99870867
1.6316316,0.9981501
1.6416416,0.99749154
1.6516516,0.99673295
1.6616616,0.9958746
1.6716716,0.9949164
1.6816816,0.9938585
1.6916916,0.99270105
1.7017016,0.9914441
1.7117116,0.99008787
1.7217216,0.9886324
1.7317317,0.98707783
1.7417417,0.9854244
1.7517517,0.9836722
1.7617617,0.9818215
1.7717717,0.97987235
1.7817817,0.97782505
1.7917917,0.97567976
1.8018017,0.9734367
1.8118117,0.9710961
1.8218218,0.9686582
1.8318318,0.9661233
1.8418418,0.9634915
1.8518518,0.9607632
1.8618618,0.9579387
1.8718718,0.9550181
1.8818818,0.95200187
1.8918918,0.94889027
1.9019018,0.94568354
1.9119118,0.9423821
1.9219218,0.9389862
1.9319319,0.9354962
1.9419419,0.9319125
1.9519519,0.9282354
1.9619619,0.9244653
1.9719719,0.92060256
1.9819819,0.9166476
1.9919919,0.9126008
2.002002,0.9126008
2.012012,0.8722782
2.022022,0.8311271
2.032032,0.78922814
2.042042,0.7466662
2.052052,0.70352733
2.062062,0.6598964
2.072072,0.6158614
2.082082,0.57151186
2.092092,0.52693456
2.102102,0.4822198
2.112112,0.4374581
2.122122,0.39273727
2.132132,0.3481479
2.142142,0.30378023
2.152152,0.25972128
2.162162,0.2160603
2.172172,0.17288566
2.182182,0.13028201
2.192192,0.08833572
2.202202,0.047131628
2.212212,0.0067505836
2.222222,-0.032725632
2.232232,-0.07121712
2.242242,-0.10864836
2.252252,-0.1449436
2.262262,-0.18002927
2.272272,-0.21383667
2.282282,-0.24629718
2.292292,-0.27734524
2.3023021,-0.30691987
2.3123121,-0.33496124
2.3223221,-0.36141247
2.3323321,-0.38622177
2.3423421,-0.4093384
2.3523524,-0.4307174
2.3623624,-0.45031458
2.3723724,-0.46809107
2.3823824,-0.484011
2.3923924,-0.49804312
2.4024024,-0.5101589
2.4124124,-0.520334
2.4224224,-0.52854836
2.4324324,-0.5347853
2.4424424,-0.5390323
2.4524524,-0.5412809
2.4624624,-0.5415267
2.4724724,-0.53976905
2.4824824,-0.5360116
2.4924924,-0.5302618
2.5025024,-0.52253115
2.5125124,-0.51283514
2.5225224,-0.50119346
2.5325325,-0.487629
2.5425425,-0.47216904
2.5525525,-0.45484507
2.5625625,-0.43569106
2.5725725,-0.41474563
2.5825825,-0.3920514
2.5925925,-0.3676527
2.6026025,-0.34159905
2.6126125,-0.31394315
2.6226225,-0.28473932
2.6326325,-0.25404656
2.6426425,-0.2219271
2.6526525,-0.18844396
2.6626625,-0.15366489
2.6726725,-0.11766034
2.6826825,-0.08050096
2.6926925,-0.04226184
2.7027025,-0.0030205846
2.7127125,0.037145913
2.7227225,0.07815632
2.7327325,0.119927615
2.7427425,0.16237783
2.7527525,0.20542106
2.7627625,0.24897012
2.7727726,0.29293957
2.7827828,0.33724138
2.7927928,0.38178393
2.8028028,0.42648077
2.8128128,0.47124147
2.8228228,0.5159753
2.8328328,0.5605946
2.8428428,0.605009
2.8528528,0.6491286
2.8628628,0.6928668
2.8728728,0.7361351
2.8828828,0.7788458
2.8928928,0.8209152
2.9029028,0.8622582
2.9129128,0.9027909
2.9229228,0.94243395
2.9329329,0.98110694
2.9429429,1.0187317
2.9529529,1.0552344
2.9629629,1.0905411
2.9729729,1.1245803
2.9829829,1.1572852
2.9929929,1.1885891
3.003003,1.2184304
3.013013,1.2467487
3.023023,1.2734866
3.033033,1.2985919
3.043043,1.3220135
3.053053,1.3437042
3.063063,1.3636212
3.073073,1.3817244
3.083083,1.397977
3.093093,1.4123472
3.103103,1.4248059
3.113113,1.4353278
3.123123,1.4438922
3.133133,1.4504821
3.143143,1.4550838
3.153153,1.4576886
3.163163,1.4582908
3.173173,1.4568894
3.183183,1.4534874
3.193193,1.4480913
3.2032032,1.440712
3.2132132,1.4313643
3.2232232,1.4200668
3.2332332,1.4068427
3.2432432,1.3917179
3.2532532,1.3747227
3.2632632,1.355892
3.2732732,1.3352622
3.2832832,1.3128754
3.2932932,1.2887769
3.3033032,1.2630138
3.3133132,1.2356386
3.3233232,1.2067065
3.3333333,1.1762741
3.3433433,1.1444033
3.3533533,1.1111586
3.3633633,1.076605
3.3733733,1.0408125
3.3833833,1.0038538
3.3933933,0.9658013
3.4034033,0.92673194
3.4134133,0.8867249
3.4234233,0.84585863
3.4334333,0.8042159
3.4434433,0.761881
3.4534533,0.71893704
3.4634633,0.6754708
3.4734733,0.63157046
3.4834833,0.5873221
3.4934933,0.5428162
3.5035033,0.4981401
3.5135133,0.45338422
3.5235233,0.4086392
3.5335333,0.3639928
3.5435433,0.3195354
3.5535533,0.27535707
3.5635633,0.2315444
3.5735734,0.18818617
3.5835834,0.1453701
3.5935934,0.103179306
3.6036034,0.061701924
3.6136134,0.02101922
3.6236234,-0.018788964
3.6336336,-0.05763942
3.6436436,-0.09545773
3.6536536,-0.13216478
3.6636636,-0.16768873
3.6736736,-0.20195979
3.6836836,-0.23490644
3.6936936,-0.26646405
3.7037036,-0.29657078
3.7137136,-0.3251636
3.7237236,-0.35218662
3.7337337,-0.37758672
3.7437437,-0.40131086
3.7537537,-0.4233126
3.7637637,-0.44354874
3.7737737,-0.4619769
3.7837837,-0.47856116
3.7937937,-0.4932688
3.8038037,-0.5060692
3.8138137,-0.51693726
3.8238237,-0.52585155
3.8338337,-0.5327936
3.8438437,-0.53774977
3.8538537,-0.5407103
3.8638637,-0.5416689
3.8738737,-0.54062396
3.8838837,-0.5375773
3.8938937,-0.53253525
3.9039037,-0.525508
3.9139137,-0.51650906
3.9239237,-0.50555724
3.9339337,-0.49267417
3.9439437,-0.47788495
3.9539537,-0.46122056
3.9639637,-0.44271374
3.9739738,-0.42240065
3.9839838,-0.40032375
3.9939938,-0.37652642
4.004004,-0.37652642
4.014014,-0.36263317
4.024024,-0.30936342
4.034034,-0.21885324
4.044044,-0.09470999
4.054054,0.05809796
4.064064,0.23347801
4.074074,0.4244113
4.084084,0.62328506
4.094094,0.8221403
4.104104,1.0130553
4.114114,1.188375
4.124124,1.3411169
4.134134,1.4651678
4.144144,1.5555819
4.154154,1.6087408
4.164164,1.6225247
4.174174,1.5963821
4.184184,1.5313523
4.194194,1.4300425
4.204204,1.2964906
4.214214,1.1360412
4.224224,0.9550917
4.234234,0.7608839
4.244244,0.5611611
4.254254,0.36391625
4.264264,0.17700702
4.2742743,0.007921755
4.284284,-0.13658732
4.2942944,-0.25075853
4.304304,-0.33002263
4.3143144,-0.37121928
4.324324,-0.37269968
4.3343344,-0.33440268
4.344344,-0.25786382
4.3543544,-0.14613408
4.364364,-0.0036850572
4.3743744,0.1638037
4.384384,0.34962916
4.3943944,0.5463822
4.404404,0.7461887
4.4144144,0.9410892
4.424424,1.1232691
4.4344344,1.2854718
4.444444,1.4212062
4.4544544,1.5250603
4.464464,1.5928777
4.4744744,1.6219547
4.484484,1.6111271
4.4944944,1.5608245
4.504504,1.4730636
4.5145144,1.3513424
4.524524,1.2005322
4.5345345,1.0266461
4.544544,0.8366432
4.5545545,0.6380991
4.564564,0.43895954
4.5745745,0.2471576
4.584584,0.07038379
4.5945945,-0.08432114
4.6046042,-0.21076578
4.6146145,-0.3039087
4.6246243,-0.3600222
4.6346345,-0.3768689
4.6446443,-0.35377467
4.6546545,-0.29165727
4.6646643,-0.19300723
4.6746745,-0.061756372
4.6846843,0.09684265
4.6946945,0.27646616
4.7047048,0.4699332
4.7147145,0.66950756
4.724725,0.86723924
4.7347345,1.0552001
4.744745,1.2259033
4.7547545,1.3725171
4.764765,1.4891961
4.7747746,1.5712706
4.784785,1.615468
4.7947946,1.6200199
4.804805,1.5847423
4.8148146,1.51105
4.824825,1.4018805
4.8348346,1.2616026
4.844845,1.0958099
4.8548546,0.9111372
4.864865,0.71494764
4.8748746,0.5150929
4.884885,0.31953424
4.8948946,0.13611284
4.904905,-0.027865589
4.9149146,-0.1658386
4.924925,-0.2723049
4.9349346,-0.34300375
4.944945,-0.37511617
4.9549546,-0.36735713
4.964965,-0.32003343
4.9749746,-0.23504245
4.984985,-0.11577207
4.9949946,0.03300464
5.0050054,0.2053695
5.015015,0.3943982
5.0250254,0.59256625
5.035035,0.79194283
5.0450454,0.9845785
5.055055,1.1627638
5.0650654,1.3193944
5.075075,1.4482017
5.0850854,1.5440531
5.095095,1.6031051
5.1051054,1.6230075
5.115115,1.6029642
5.1251254,1.5437739
5.135135,1.4478054
5.1451454,1.3188856
5.155155,1.1621735
5.1651654,0.98391044
5.175175,0.79124415
5.1851854,0.59185016
5.195195,0.39370826
5.2052054,0.20471865
5.215215,0.032444835
5.2252254,-0.116244376
5.235235,-0.23539841
5.2452455,-0.320269
5.255255,-0.36745292
5.2652655,-0.37507302
5.275275,-0.34282422
5.2852855,-0.2719924
5.2952952,-0.16541213
5.3053055,-0.02733314
5.3153157,0.13673204
5.3253255,0.32020968
5.3353357,0.51579
5.3453455,0.7156458
5.3553557,0.9118085
5.3653655,1.0964277
5.3753757,1.2621422
5.3853855,1.4023199
5.3953958,1.5113757
5.4054055,1.5849364
5.415416,1.6200738
5.4254255,1.615382
5.435436,1.5710478
5.4454455,1.4888456
5.455456,1.3720528
5.4654655,1.2253437
5.475476,1.0545608
5.4854856,0.8665519
5.495496,0.66880715
5.5055056,0.46924034
5.515516,0.27580854
5.5255256,0.09625298
5.535536,-0.062267184
5.5455456,-0.1934079
5.555556,-0.2919435
5.5655656,-0.35392302
5.575576,-0.3768797
5.5855856,-0.3598947
5.595596,-0.30364537
5.6056056,-0.2103827
5.615616,-0.08382529
5.6256256,0.07096195
5.635636,0.2478145
5.6456456,0.43964127
5.655656,0.63880014
5.6656656,0.8373207
5.675676,1.0272876
5.6856856,1.2010982
5.695696,1.3518226
5.7057056,1.4734286
5.715716,1.5610703
5.7257257,1.6112335
5.735736,1.6219223
5.745746,1.5927067
5.755756,1.5247574
5.765766,1.4207836
5.775776,1.2849464
5.785786,1.1226552
5.795796,0.9404172
5.805806,0.7454928
5.815816,0.54568315
5.825826,0.3489548
5.835836,0.16318095
5.845846,-0.004231274
5.855856,-0.146582
5.865866,-0.2581991
5.875876,-0.33460706
5.885886,-0.3727643
5.895896,-0.37114376
5.905906,-0.32981008
5.915916,-0.25041735
5.925926,-0.13613111
5.935936,0.008474767
5.945946,0.17764151
5.955956,0.36458614
5.965966,0.5618609
5.975976,0.7615708
5.985986,0.955753
5.995996,1.1366364
6.0060062,0.9767583
6.016016,0.9977024
6.0260262,1.0185788
6.036036,1.0393744
6.0460463,1.0600835
6.056056,1.0806932
6.0660663,1.101197
6.076076,1.121585
6.0860863,1.1418477
6.096096,1.1619755
6.1061063,1.1819618
6.116116,1.2017941
6.1261263,1.2214671
6.136136,1.2409686
6.1461463,1.2602923
6.1561565,1.2794296
6.1661663,1.2983693
6.1761765,1.3171055
6.1861863,1.3356291
6.1961966,1.3539317
6.2062063,1.3720042
6.2162166,1.3898408
6.2262263,1.4074308
6.2362366,1.424769
6.2462463,1.4418447
6.2562566,1.4586526
6.2662663,1.4751844
6.2762766,1.4914325
6.2862864,1.5073892
6.2962966,1.5230492
6.3063064,1.5384029
6.3163166,1.553446
6.3263264,1.5681691
6.3363366,1.5825678
6.3463464,1.5966347
6.3563566,1.6103637
6.3663664,1.623748
6.3763766,1.6367832
6.3863864,1.6494615
6.3963966,1.6617785
6.4064064,1.6737285
6.4164166,1.6853058
6.4264264,1.6965055
6.4364367,1.7073226
6.4464464,1.7177515
6.4564567,1.727789
6.4664664,1.7374289
6.4764767,1.7466683
6.4864864,1.7555025
6.4964967,1.7639273
6.5065064,1.771939
6.5165167,1.7795348
6.5265265,1.78671
6.5365367,1.7934628
6.5465465,1.7997887
6.5565567,1.805686
6.5665665,1.8111515
6.5765767,1.8161829
6.586587,1.820778
6.5965967,1.8249347
6.606607,1.8286511
6.6166167,1.8319255
6.626627,1.8347566
6.6366367,1.8371428
6.646647,1.8390836
6.6566567,1.8405775
6.666667,1.8416243
6.6766768,1.8422232
6.686687,1.8423741
6.6966968,1.842077
6.706707,1.8413317
6.716717,1.8401392
6.726727,1.8384992
6.736737,1.8364131
6.746747,1.8338815
6.756757,1.8309056
6.766767,1.8274868
6.776777,1.8236266
6.786787,1.8193264
6.796797,1.814589
6.806807,1.8094156
6.816817,1.8038089
6.826827,1.7977715
6.836837,1.7913058
6.846847,1.784415
6.856857,1.7771024
6.866867,1.7693703
6.876877,1.7612234
6.886887,1.7526646
6.896897,1.7436978
6.906907,1.7343271
6.916917,1.7245572
6.926927,1.7143911
6.936937,1.7038352
6.946947,1.6928923
6.956957,1.6815693
6.966967,1.6698698
6.976977,1.6577995
6.986987,1.6453638
6.996997,1.6325688
7.007007,1.6194186
7.0170174,1.6059208
7.027027,1.5920808
7.0370374,1.5779049
7.047047,1.5634
7.0570574,1.5485709
7.067067,1.5334265
7.0770774,1.517972
7.087087,1.5022146
7.0970974,1.4861615
7.107107,1.4698207
7.1171174,1.4531972
7.127127,1.4363017
7.1371374,1.4191384
7.147147,1.4017183
7.1571574,1.3840467
7.167167,1.3661323
7.1771774,1.3479834
7.187187,1.3296087
7.1971974,1.3110139
7.207207,1.2922108
7.2172174,1.2732046
7.227227,1.254007
7.2372375,1.234624
7.247247,1.2150652
7.2572575,1.1953396
7.267267,1.1754566
7.2772775,1.1554227
7.287287,1.1352501
7.2972975,1.1149455
7.3073072,1.0945188
7.3173175,1.073979
7.3273273,1.0533355
7.3373375,1.0325975
7.3473473,1.0117751
7.3573575,0.99087507
7.3673673,0.96991026
7.3773775,0.9488874
7.3873873,0.9278168
7.3973975,0.90670794
7.4074073,0.8855712
7.4174175,0.8644132
7.4274273,0.84324723
7.4374375,0.82207894
7.447448,0.8009207
7.4574575,0.77978206
7.467468,0.7586695
7.4774776,0.7375964
7.487488,0.71656924
7.4974976,0.6955985
7.507508,0.6746935
7.5175176,0.65386367
7.527528,0.63311833
7.5375376,0.61246765
7.547548,0.5919181
7.5575576,0.5714827
7.567568,0.5511669
7.5775776,0.5309833
7.587588,0.51093745
7.5975976,0.49104196
7.607608,0.47130385
7.6176176,0.45173028
7.627628,0.4323335
7.6376376,0.41312045
7.647648,0.394098
7.6576576,0.37527815
7.667668,0.35666594
7.6776776,0.338273
7.687688,0.32010436
7.6976976,0.30217135
7.707708,0.28447878
7.7177176,0.2670378
7.727728,0.24985307
7.7377377,0.23293537
7.747748,0.21629077
7.7577577,0.19992524
7.767768,0.18384904
7.7777777,0.16806644
7.787788,0.15258747
7.7977977,0.13741755
7.807808,0.12256217
7.8178177,0.10803062
7.827828,0.09382689
7.8378377,0.07995981
7.847848,0.06643319
7.8578577,0.05325544
7.867868,0.04043013
7.877878,0.027965248
7.887888,0.015864253
7.897898,0.0041347146
7.907908,-0.007219255
7.917918,-0.018193543
7.927928,-0.028781235
7.937938,-0.03897953
7.947948,-0.04878193
7.957958,-0.058185875
7.967968,-0.06718552
7.977978,-0.075778306
7.987988,-0.083958924
7.997998,-0.09172523
8.008008,0.0067330897
8.018018,0.094465375
8.0280285,0.17845893
8.038038,0.2579481
8.048048,0.33222795
8.058058,0.40063858
8.0680685,0.4625612
8.078078,0.5174369
8.088088,0.56477964
8.098098,0.6041655
8.1081085,0.63524604
8.118118,0.65773296
8.128128,0.6714305
8.138138,0.6762162
8.148149,0.67204624
8.158158,0.65895885
8.168168,0.6370691
8.178178,0.60657644
8.188189,0.5677491
8.198198,0.5209411
8.208208,0.46656865
8.218218,0.40511882
8.228229,0.33713037
8.238238,0.26323396
8.248248,0.18408096
8.258258,0.10038012
8.268269,0.012873828
8.278278,-0.07764764
8.288288,-0.170366
8.298299,-0.26446575
8.308309,-0.3590891
8.318318,-0.45339626
8.328328,-0.5465427
8.338339,-0.6377088
8.348349,-0.7260488
8.358358,-0.8107866
8.368368,-0.89116323
8.378379,-0.9664649
8.388389,-1.0360104
8.398398,-1.0991721
8.408408,-1.1553903
8.418419,-1.2041652
8.428429,-1.2450521
8.438438,-1.277689
8.448448,-1.3017838
8.458459,-1.3171225
8.468469,-1.3235626
8.478478,-1.3210499
8.488488,-1.3096068
8.498499,-1.2893317
8.508509,-1.2604127
8.518518,-1.2231064
8.528528,-1.1777465
8.538539,-1.1247351
8.548549,-1.0645552
8.558558,-0.9977416
8.568568,-0.9248867
8.578579,-0.8466481
8.588589,-0.7637334
8.5985985,-0.67687887
8.608608,-0.58686244
8.618619,-0.49447507
8.628629,-0.40057385
8.6386385,-0.30598494
8.648648,-0.21155539
8.658659,-0.11812329
8.668669,-0.026540399
8.6786785,0.062387794
8.688688,0.14785063
8.698699,0.22909647
8.708709,0.30538464
8.718719,0.37603873
8.728729,0.4404359
8.738739,0.4979787
8.748749,0.5481628
8.758759,0.5905388
8.768769,0.6247296
8.778779,0.6504235
8.788789,0.6673946
8.798799,0.6754881
8.808809,0.67463297
8.818819,0.6648368
8.828829,0.6461878
8.838839,0.6188528
8.848849,0.5830702
8.858859,0.53917205
8.868869,0.48754627
8.878879,0.4286552
8.888889,0.3630206
8.898899,0.29123485
8.908909,0.21394724
8.918919,0.1318444
8.928929,0.045654386
8.938939,-0.04383704
8.948949,-0.13583529
8.958959,-0.22952417
8.968969,-0.3240572
8.978979,-0.41858014
8.988989,-0.5122542
8.998999,-0.6042404
9.009009,-0.6937293
9.019019,-0.7798907
9.029029,-0.8619677
9.039039,-0.93922526
9.049049,-1.010977
9.059059,-1.0765692
9.069069,-1.1354201
9.079079,-1.1870067
9.089089,-1.230862
9.099099,-1.2665906
9.109109,-1.2938765
9.119119,-1.3124752
9.129129,-1.3222213
9.139139,-1.3230239
9.149149,-1.3148786
9.15916,-1.2978563
9.169169,-1.2721124
9.179179,-1.2378762
9.189189,-1.1954505
9.1992,-1.145218
9.209209,-1.0876334
9.219219,-1.0232084
9.229229,-0.9525202
9.23924,-0.87618893
9.249249,-0.7949228
9.259259,-0.7094376
9.269269,-0.62049896
9.27928,-0.5288957
9.289289,-0.43546292
9.299299,-0.3410224
9.309309,-0.24643505
9.31932,-0.15253279
9.3293295,-0.060171604
9.339339,0.029828995
9.349349,0.1166631
9.35936,0.19956613
9.3693695,0.27776897
9.379379,0.35058498
9.389389,0.4173622
9.3994,0.4775071
9.4094095,0.5304755
9.419419,0.57578963
9.429429,0.6130482
9.43944,0.64191955
9.44945,0.6621406
9.459459,0.6735328
9.469469,0.6759941
9.47948,0.66950107
9.48949,0.6541136
9.499499,0.6299691
9.509509,0.597284
9.51952,0.5563437
9.52953,0.5075279
9.539539,0.45126784
9.549549,0.38806736
9.55956,0.31848657
9.56957,0.24315971
9.579579,0.16274932
9.58959,0.07798144
9.5996,-0.010377467
9.60961,-0.101542845
9.619619,-0.19469832
9.62963,-0.28902495
9.63964,-0.38364765
9.64965,-0.47773424
9.659659,-0.5704422
9.66967,-0.66094846
9.67968,-0.748428
9.68969,-0.83210486
9.699699,-0.9112359
9.70971,-0.9851056
9.71972,-1.053047
9.72973,-1.1144577
9.739739,-1.1687882
9.74975,-1.2155585
9.75976,-1.2543349
9.76977,-1.2847784
9.779779,-1.3066161
9.78979,-1.3196533
9.7998,-1.3237712
9.80981,-1.3189337
9.819819,-1.3051846
9.82983,-1.282645
9.83984,-1.2515204
9.84985,-1.2120879
9.859859,-1.1647007
9.86987,-1.1097738
9.87988,-1.0478165
9.88989,-0.9793757
9.8998995,-0.90506405
9.90991,-0.8255405
9.91992,-0.74152297
9.92993,-0.6537712
9.9399395,-0.5630644
9.94995,-0.47020727
9.95996,-0.3760463
9.96997,-0.2814173
9.9799795,-0.18716006
9.98999,-0.09412642
10.0,-0.0031568408
