x,y
4.5945945,-2.2467797
4.6046042,-2.3732243
4.6146145,-2.4663672
4.6246243,-2.5224807
4.6346345,-2.5393274
4.6446443,-2.5162332
4.6546545,-2.4541159
4.6646643,-2.355466
4.6746745,-2.224215
4.6846843,-2.065616
4.6946945,-1.8859924
4.7047048,-1.6925254
4.7147145,-1.492951
4.724725,-1.2952193
4.7347345,-1.1072586
4.744745,-0.9365553
4.7547545,-0.78994143
4.764765,-0.6732624
4.7747746,-0.59118795
4.784785,-0.54699045
4.7947946,-0.5424387
4.804805,-0.5777162
4.8148146,-0.65140855
4.824825,-0.7605781
4.8348346,-0.90085584
4.844845,-1.0666486
4.8548546,-1.2513213
4.864865,-1.4475108
4.8748746,-1.6473656
4.884885,-1.8429244
4.8948946,-2.0263457
4.904905,-2.190324
4.9149146,-2.3282971
4.924925,-2.4347634
4.9349346,-2.5054622
4.944945,-2.5375748
4.9549546,-2.5298157
4.964965,-2.482492
4.9749746,-2.397501
4.984985,-2.2782307
4.9949946,-2.129454
5.0050054,-1.9570891
5.015015,-1.7680603
5.0250254,-1.5698923
5.035035,-1.3705157
5.0450454,-1.17788
5.055055,-0.9996947
5.0650654,-0.8430641
5.075075,-0.7142568
5.0850854,-0.61840546
5.095095,-0.5593535
5.1051054,-0.53945094
5.115115,-0.55949444
5.1251254,-0.6186847
5.135135,-0.7146531
5.1451454,-0.843573
5.155155,-1.0002851
5.1651654,-1.1785481
5.175175,-1.3712144
5.1851854,-1.5706084
5.195195,-1.7687503
5.2052054,-1.9577398
5.215215,-2.1300137
5.2252254,-2.278703
5.235235,-2.397857
5.2452455,-2.4827275
5.255255,-2.5299115
5.2652655,-2.5375316
5.275275,-2.5052829
5.2852855,-2.4344509
5.2952952,-2.3278706
5.3053055,-2.1897917
5.3153157,-2.0257266
5.3253255,-1.8422489
5.3353357,-1.6466686
5.3453455,-1.4468127
5.3553557,-1.25065
5.3653655,-1.0660309
5.3753757,-0.9003164
5.3853855,-0.7601386
5.3953958,-0.65108293
5.4054055,-0.5775222
5.415416,-0.54238474
5.4254255,-0.54707664
5.435436,-0.5914108
5.4454455,-0.673613
5.455456,-0.79040575
5.4654655,-0.9371149
5.475476,-1.1078978
5.4854856,-1.2959067
5.495496,-1.4936514
5.5055056,-1.6932182
5.515516,-1.88665
5.5255256,-2.0662055
5.535536,-2.2247257
5.5455456,-2.3558664
5.555556,-2.454402
5.5655656,-2.5163815
5.575576,-2.539338
5.5855856,-2.5223532
5.595596,-2.466104
5.6056056,-2.3728414
5.615616,-2.2462838
5.6256256,-2.0914965
5.635636,-1.914644
5.6456456,-1.7228173
5.655656,-1.5236584
5.6656656,-1.3251379
5.675676,-1.1351709
5.6856856,-0.9613603
5.695696,-0.8106359
5.7057056,-0.68902993
5.715716,-0.6013882
5.7257257,-0.551225
5.735736,-0.54053634
5.745746,-0.5697518
5.755756,-0.6377011
5.765766,-0.7416749
5.775776,-0.8775121
5.785786,-1.0398034
5.795796,-1.2220414
5.805806,-1.4169657
5.815816,-1.6167754
5.825826,-1.8135037
5.835836,-1.9992776
5.845846,-2.1666899
5.855856,-2.3090405
5.865866,-2.4206576
5.875876,-2.4970655
5.885886,-2.5352228
5.895896,-2.5336022
5.905906,-2.4922686
5.915916,-2.412876
5.925926,-2.2985897
5.935936,-2.1539838
5.945946,-1.984817
5.955956,-1.7978724
5.965966,-1.6005976
5.975976,-1.4008877
5.985986,-1.2067056
5.995996,-1.0258222
6.0060062,-1.1140552
6.016016,-1.0236506
6.0260262,-0.9362905
6.036036,-0.8527609
6.0460463,-0.77380985
6.056056,-0.70014733
6.0660663,-0.63242435
6.076076,-0.5712584
6.0860863,-0.5171874
6.096096,-0.47070426
6.1061063,-0.4322192
6.116116,-0.40207994
6.1261263,-0.38055325
6.136136,-0.36783546
6.1461463,-0.3640383
6.1561565,-0.36919683
6.1661663,-0.38326383
6.1761765,-0.40611547
6.1861863,-0.43754345
6.1961966,-0.47726965
6.2062063,-0.5249371
6.2162166,-0.580119
6.2262263,-0.6423185
6.2362366,-0.7109864
6.2462463,-0.78549683
6.2562566,-0.8651943
6.2662663,-0.94935256
6.2762766,-1.0372276
6.2862864,-1.1280291
6.2962966,-1.220944
6.3063064,-1.3151364
6.3163166,-1.4097742
6.3263264,-1.5039945
6.3363366,-1.596965
6.3463464,-1.6878492
6.3563566,-1.7758332
6.3663664,-1.8601259
6.3763766,-1.9399822
6.3863864,-2.0146742
6.3963966,-2.0835447
6.4064064,-2.1459663
6.4164166,-2.2013874
6.4264264,-2.2493079
6.4364367,-2.2893033
6.4464464,-2.3210096
6.4564567,-2.3441472
6.4664664,-2.358506
6.4764767,-2.363959
6.4864864,-2.3604572
6.4964967,-2.3480313
6.5065064,-2.3267941
6.5165167,-2.2969327
6.5265265,-2.258719
6.5365367,-2.2124913
6.5465465,-2.1586652
6.5565567,-2.097722
6.5665665,-2.0302114
6.5765767,-1.9567287
6.586587,-1.8779407
6.5965967,-1.7945502
6.606607,-1.707304
6.6166167,-1.616987
6.626627,-1.5243971
6.6366367,-1.4303786
6.646647,-1.3357618
6.6566567,-1.241398
6.666667,-1.1481323
6.6766768,-1.0568036
6.686687,-0.9682189
6.6966968,-0.88318574
6.706707,-0.80245197
6.716717,-0.72675365
6.726727,-0.65675914
6.736737,-0.59310097
6.746747,-0.5363419
6.756757,-0.4869994
6.766767,-0.4455074
6.776777,-0.4122454
6.786787,-0.38750315
6.796797,-0.3715077
6.806807,-0.36439985
6.816817,-0.36624438
6.826827,-0.37702495
6.836837,-0.39664334
6.846847,-0.42492706
6.856857,-0.46161824
6.866867,-0.50639415
6.876877,-0.55884665
6.886887,-0.6185093
6.896897,-0.6848534
6.906907,-0.7572742
6.916917,-0.8351283
6.926927,-0.9177253
6.936937,-1.0043123
6.946947,-1.0941277
6.956957,-1.1863527
6.966967,-1.2801763
6.976977,-1.3747431
6.986987,-1.4692214
6.996997,-1.5627499
7.007007,-1.6545061
7.0170174,-1.7436534
7.027027,-1.8294011
7.0370374,-1.9109877
7.047047,-1.9876695
7.0570574,-2.058772
7.067067,-2.123647
7.0770774,-2.181724
7.087087,-2.2324736
7.0970974,-2.2754493
7.107107,-2.3102593
7.1171174,-2.3365977
7.127127,-2.3542242
7.1371374,-2.3629837
7.147147,-2.3627968
7.1571574,-2.3536658
7.167167,-2.3356726
7.1771774,-2.3089757
7.187187,-2.2738185
7.1971974,-2.2305105
7.207207,-2.1794462
7.2172174,-2.1210747
7.227227,-2.0559285
7.2372375,-1.98458
7.247247,-1.90768
7.2572575,-1.8259116
7.267267,-1.7399999
7.2772775,-1.650728
7.287287,-1.5588886
7.2972975,-1.4652964
7.3073072,-1.3708048
7.3173175,-1.2762448
7.3273273,-1.1824783
7.3373375,-1.0903301
7.3473473,-1.0006403
7.3573575,-0.91419756
7.3673673,-0.8317899
7.3773775,-0.7541422
7.3873873,-0.6819624
7.3973975,-0.61589015
7.4074073,-0.5565127
7.4174175,-0.50437146
7.4274273,-0.45992815
7.4374375,-0.4235782
7.447448,-0.3956511
7.4574575,-0.3763981
7.467468,-0.3659886
7.4774776,-0.3645175
7.487488,-0.3719977
7.4974976,-0.38836098
7.507508,-0.41346115
7.5175176,-0.44707638
7.527528,-0.4889003
7.5375376,-0.53856075
7.547548,-0.5956179
7.5575576,-0.6595516
7.567568,-0.72979957
7.5775776,-0.8057214
7.587588,-0.88664937
7.5975976,-0.97184575
7.607608,-1.0605612
7.6176176,-1.151987
7.627628,-1.245319
7.6376376,-1.3397064
7.647648,-1.4343115
7.6576576,-1.5282946
7.667668,-1.6207991
7.6776776,-1.7110039
7.687688,-1.7981083
7.6976976,-1.8813184
7.707708,-1.9599022
7.7177176,-2.0331433
7.727728,-2.1003976
7.7377377,-2.161052
7.747748,-2.2145731
7.7577577,-2.2604728
7.767768,-2.2983477
7.7777777,-2.3278522
7.787788,-2.3487258
7.7977977,-2.3607812
7.807808,-2.3639107
7.8178177,-2.3580856
7.827828,-2.343357
7.8378377,-2.3198595
7.847848,-2.2877996
7.8578577,-2.2474694
7.867868,-2.199224
7.877878,-2.1435027
7.887888,-2.0807962
7.897898,-2.0116754
7.907908,-1.9367552
7.917918,-1.8566992
7.927928,-1.7722377
7.937938,-1.6841133
7.947948,-1.5931294
7.957958,-1.5000862
7.967968,-1.4058319
7.977978,-1.3111956
7.987988,-1.2170398
7.997998,-1.1241927
8.008008,-1.2318742
8.018018,-1.2448039
8.0280285,-1.2558038
8.038038,-1.26485
8.048048,-1.2719253
8.058058,-1.2770157
8.0680685,-1.2801108
8.078078,-1.2812045
8.088088,-1.2802944
8.098098,-1.2773827
8.1081085,-1.2724745
8.118118,-1.2655807
8.128128,-1.2567143
8.138138,-1.2458935
8.148149,-1.2331387
8.158158,-1.2184775
8.168168,-1.2019384
8.178178,-1.1835546
8.188189,-1.1633611
8.198198,-1.1414015
8.208208,-1.1177206
8.218218,-1.0923618
8.228229,-1.0653753
8.238238,-1.0368199
8.248248,-1.0067506
8.258258,-0.97522753
8.268269,-0.94231105
8.278278,-0.9080727
8.288288,-0.8725783
8.298299,-0.83589596
8.308309,-0.79810524
8.318318,-0.7592789
8.328328,-0.7194981
8.338339,-0.6788323
8.348349,-0.6373732
8.358358,-0.5952005
8.368368,-0.5523987
8.378379,-0.5090498
8.388389,-0.46524802
8.398398,-0.42107755
8.408408,-0.3766268
8.418419,-0.33198106
8.428429,-0.2872374
8.438438,-0.24248545
8.448448,-0.19780728
8.458459,-0.15329243
8.468469,-0.10903767
8.478478,-0.065127864
8.488488,-0.021651
8.498499,0.021309465
8.508509,0.063660115
8.518518,0.10531977
8.528528,0.14620498
8.538539,0.18623722
8.548549,0.2253294
8.558558,0.26340348
8.568568,0.3003897
8.578579,0.3362136
8.588589,0.37079734
8.5985985,0.40407467
8.608608,0.435979
8.618619,0.4664489
8.628629,0.49541813
8.6386385,0.5228313
8.648648,0.5486335
8.658659,0.572775
8.668669,0.59520334
8.6786785,0.615874
8.688688,0.63474905
8.698699,0.6517903
8.708709,0.66696066
8.718719,0.6802313
8.728729,0.69157636
8.738739,0.70097136
8.748749,0.70839846
8.758759,0.71384275
8.768769,0.71729356
8.778779,0.7187434
8.788789,0.7181897
8.798799,0.7156339
8.808809,0.71108025
8.818819,0.7045387
8.828829,0.69602215
8.838839,0.6855476
8.848849,0.67313486
8.858859,0.65881103
8.868869,0.6426037
8.878879,0.62454545
8.888889,0.60467064
8.898899,0.58302253
8.908909,0.5596449
8.918919,0.5345806
8.928929,0.5078794
8.938939,0.47959942
8.948949,0.44979507
8.958959,0.41852605
8.968969,0.38585222
8.978979,0.3518446
8.988989,0.31656855
8.998999,0.2800948
9.009009,0.24249321
9.019019,0.20384547
9.029029,0.16422927
9.039039,0.12371728
9.049049,0.0823904
9.059059,0.040338516
9.069069,-0.002357632
9.079079,-0.04561247
9.089089,-0.0893431
9.099099,-0.13345444
9.109109,-0.17786182
9.119119,-0.22247627
9.129129,-0.26721218
9.139139,-0.31197235
9.149149,-0.35666707
9.15916,-0.40121818
9.169169,-0.44552505
9.179179,-0.48950267
9.189189,-0.53306293
9.1992,-0.5761223
9.209209,-0.618587
9.219219,-0.6603757
9.229229,-0.70140475
9.23924,-0.74159527
9.249249,-0.7808598
9.259259,-0.8191233
9.269269,-0.8563059
9.27928,-0.89234245
9.289289,-0.9271514
9.299299,-0.9606661
9.309309,-0.9928195
9.31932,-1.0235496
9.3293295,-1.0527897
9.339339,-1.0804837
9.349349,-1.1065764
9.35936,-1.1310174
9.3693695,-1.1537535
9.379379,-1.1747396
9.389389,-1.1939373
9.3994,-1.2113078
9.4094095,-1.226813
9.419419,-1.2404236
9.429429,-1.2521123
9.43944,-1.2618563
9.44945,-1.2696347
9.459459,-1.2754327
9.469469,-1.2792386
9.47948,-1.281045
9.48949,-1.2808477
9.499499,-1.2786479
9.509509,-1.2744493
9.51952,-1.2682602
9.52953,-1.2600939
9.539539,-1.2499663
9.549549,-1.2378976
9.55956,-1.2239108
9.56957,-1.2080363
9.579579,-1.1903048
9.58959,-1.1707501
9.5996,-1.1494147
9.60961,-1.1263397
9.619619,-1.1015735
9.62963,-1.0751593
9.63964,-1.0471566
9.64965,-1.0176191
9.659659,-0.9866062
9.66967,-0.9541771
9.67968,-0.9204023
9.68969,-0.88534683
9.699699,-0.84908086
9.70971,-0.8116739
9.71972,-0.7732072
9.72973,-0.73375475
9.739739,-0.6933991
9.74975,-0.6522105
9.75976,-0.61028206
9.76977,-0.5676943
9.779779,-0.52453256
9.78979,-0.48087955
9.7998,-0.43683016
9.80981,-0.39246896
9.819819,-0.34788483
9.82983,-0.3031633
9.83984,-0.25840154
9.84985,-0.21368551
9.859859,-0.16910854
9.86987,-0.12474862
9.87988,-0.080705956
9.88989,-0.037065014
9.8998995,0.0060867667
9.90991,0.048666507
9.91992,0.090581656
9.92993,0.1317519
9.9399395,0.17209473
9.94995,0.21153265
9.95996,0.24997991
9.96997,0.2873597
9.9799795,0.32360357
9.98999,0.35863858
10.0,0.39238852
